author,comment,belong_likes_count,time,belong_create_time,link,is_long,motion,is_positive
TruvybeR,"Now Playing Ultimate Rejects x Usain Bolt @UltimateRejects @UsainBolt - Energy To Burn (Remix)
TruVybe Radio  
https://t.co/MsHBDOhbnC
Download the  TruVybe Android App and IPhone App today!! #TruVybeRadio",0,2022-05-14 21:24:26+00:00,2022-05-14 21:24:26+00:00,https://twitter.com/TruvybeR/status/1525587866331623425,1,Fear,0
titanreceiver88,@techstarsrk Buy an older iPhone online,1,2022-05-14 21:24:20+00:00,2022-05-14 21:24:20+00:00,https://twitter.com/titanreceiver88/status/1525587844143759361,1,Happy,1
DMR2cor520,Is there any way to clear suggested text in iphone?,1,2022-05-14 21:24:19+00:00,2022-05-14 21:24:19+00:00,https://twitter.com/DMR2cor520/status/1525587838615662593,1,Sad,0
Black_Tsurugi,"https://t.co/w39fPczxOM The person who made us all happy, thanks for the iPhone #NFTCommunity #NFTGiveaway #NFTs",2,2022-05-14 21:24:17+00:00,2022-05-14 21:24:17+00:00,https://twitter.com/Black_Tsurugi/status/1525587829769879553,1,Happy,1
gnosismediaco,"@TheStoicPadawan Yes, Adobe Fresco.  My computer won’t handle adobe, so I had to do it on my iPhone 😂, and I guess you have to have an iPad to use Adobe Illustrator.",0,2022-05-14 21:23:55+00:00,2022-05-14 21:23:55+00:00,https://twitter.com/gnosismediaco/status/1525587736706568194,1,Surprise,1
unlockboot,Best 5 Document Scanning Apps For iPhone https://t.co/h6Ly8ajBPp via @UnlockBoot,0,2022-05-14 21:23:50+00:00,2022-05-14 21:23:50+00:00,https://twitter.com/unlockboot/status/1525587717526110209,1,Surprise,1
Mo_Americanoid,@GetIntoEnglish @mhlousek invest in a newer iphone - what model is yours? The battery of the models 11-13 is much better - I can spend a whole day without recharging ...,1,2022-05-14 21:23:32+00:00,2022-05-14 21:23:32+00:00,https://twitter.com/Mo_Americanoid/status/1525587640636129282,1,Fear,0
Spiricom3,Check out FM Transmitter for iphone  #FMTransmitter https://t.co/vMcMD9G28O via @eBay,0,2022-05-14 21:23:28+00:00,2022-05-14 21:23:28+00:00,https://twitter.com/Spiricom3/status/1525587625469419520,1,Happy,1
CoonsActivate2,@_t_y_l_e_r_11 @mxhzthy @mymoneyserious @jadeedabarbb @Mental_iswee @Helen_Atchison @Bizzytrill *We're still waiting  if I'm correct they r tweeting from an iPhone and I'm not how we the same person https://t.co/E25co5F2T1,0,2022-05-14 21:23:27+00:00,2022-05-14 21:23:27+00:00,https://twitter.com/CoonsActivate2/status/1525587622403485697,1,Surprise,1
YaelTsairi,Lost my iphone in the middle of nowhere and had to drive with our tour guide to pick my iphone from a hill… how was your day…. 🤡🤡🤡🤡 https://t.co/2n3RZYscqm,52,2022-05-14 21:23:24+00:00,2022-05-14 21:23:24+00:00,https://twitter.com/YaelTsairi/status/1525587606897033217,1,Surprise,1
doppler_fox,"@DeweyMuddy I had a dream a couple weeks ago where, at the end of the dream, I used some future iPhone with a screen that goes right to the edges, lots of widgets at the top and a fixed focal point projector built in. My amazement at this new feature is what woke me up, not the tsunami.",1,2022-05-14 21:23:19+00:00,2022-05-14 21:23:19+00:00,https://twitter.com/doppler_fox/status/1525587586533756928,1,Fear,0
sophiee_ob,"“Sent from my iPhone”
Who asked?",3,2022-05-14 21:23:12+00:00,2022-05-14 21:23:12+00:00,https://twitter.com/sophiee_ob/status/1525587556351590401,1,Fear,0
RicardoSStudio,"Apple pulls the plug on iPods...The iPhone maker is officially discontinuing the iPod after more than 20 years, pulling the plug on an iconic product that helped ""revolutionize the music industry"" and introduced many consumers to Apple. https://t.co/OjzBHDl6t9",0,2022-05-14 21:22:58+00:00,2022-05-14 21:22:58+00:00,https://twitter.com/RicardoSStudio/status/1525587499657138179,1,Surprise,1
ARC270881,@EzTech231 iPhone 12. Got a great offer last year. I was thinking of upgrading this September for iPhone 14 but I think it’s worth waiting a year if the usb c rumours are true,6,2022-05-14 21:22:54+00:00,2022-05-14 21:22:54+00:00,https://twitter.com/ARC270881/status/1525587482456252419,1,Surprise,1
ElieZailah,@EzTech231 iPhone 11 black,0,2022-05-14 21:22:26+00:00,2022-05-14 21:22:26+00:00,https://twitter.com/ElieZailah/status/1525587365401612288,1,Happy,1
Jody81792684,@AdelAliBinAli IPhone 13 https://t.co/mvje2PjFjt,0,2022-05-14 21:22:14+00:00,2022-05-14 21:22:14+00:00,https://twitter.com/Jody81792684/status/1525587315917307904,1,Happy,1
jordansaluja_14,@jimmylittle @Betapro461 @WillRBishop AirPods Max with lightning is again a smart move by apple. They may bring USB-C to iPhone first and then to AirPods Max when they change the design or case. This is how to make people want to upgrade after every launch of Apple product.,0,2022-05-14 21:21:31+00:00,2022-05-14 21:21:31+00:00,https://twitter.com/jordansaluja_14/status/1525587135314530305,1,Surprise,1
lfc4life18,Need a new home screen for my iPhone. Send me some Liverpool ones please!!!,1,2022-05-14 21:21:29+00:00,2022-05-14 21:21:29+00:00,https://twitter.com/lfc4life18/status/1525587125810470913,1,Sad,0
webdevtedhead,"After 9 months using the iPhone 13 Pro I’m trying living with the 13 Mini. So far loving the pocket-ability and one handed utility. Not loving the dimmer screen, worse battery and lack of telephoto lens. 

Jury is still out if it’s a keeper.",1,2022-05-14 21:21:08+00:00,2022-05-14 21:21:08+00:00,https://twitter.com/webdevtedhead/status/1525587037897822209,1,Sad,0
FarmGirlLife123,@GBalloutine @TickleTexts @DonaldJTrumpJr @Shawn_Farash @sexyone491 @LuzMyBike @judytgolf @MikeCompton @satansradio666 Not buying an iPhone,2,2022-05-14 21:21:04+00:00,2022-05-14 21:21:04+00:00,https://twitter.com/FarmGirlLife123/status/1525587020524945413,1,Happy,1
_tsaenz,Why am I just discovering that you can unlock your camera from the Lock Screen by swiping left? #iPhone #iphonehacks,0,2022-05-14 21:20:55+00:00,2022-05-14 21:20:55+00:00,https://twitter.com/_tsaenz/status/1525586983136940034,1,Surprise,1
CharlieUKTechF1,@EzTech231 Not the overrated iPhone 13 Pro Max,5,2022-05-14 21:20:55+00:00,2022-05-14 21:20:55+00:00,https://twitter.com/CharlieUKTechF1/status/1525586982868598784,1,Happy,1
DRlVlNGHOME2YOU,"one day was growing tired. her last project was forgotten, she had neither label support nor promotion. the annoying cursive singing influencer allegations were at a peak and so was covid. she was sent across the world with only an iphone and a dream. she had ONE chance. https://t.co/TrnzOU2A3a",6,2022-05-14 21:20:49+00:00,2022-05-14 21:20:49+00:00,https://twitter.com/DRlVlNGHOME2YOU/status/1525586956503031808,1,Sad,0
MaryJuliana123,Whoever made the Quality for them back iPhone camera needs to do the same for the front.,2,2022-05-14 21:20:32+00:00,2022-05-14 21:20:32+00:00,https://twitter.com/MaryJuliana123/status/1525586886995189760,1,Surprise,1
episson_store,#climate Cute Line Astronaut Silicone Phone Case For iphone 12 mini 11 Pro XS Max 7 8 plus X XR SE 2020 Cover Soft Side Print Cases https://t.co/GjlIN54wlZ https://t.co/uAV5MLiBax,0,2022-05-14 21:20:25+00:00,2022-05-14 21:20:25+00:00,https://twitter.com/episson_store/status/1525586857572065280,1,Fear,0
shopshop_shop_,"Baseus PPCXW10 Magnetic Wireless Charger 20W 10000mAh Quick Charging Power Bank for iPhone 12 Huawei Xiaomi External Battery $35.29
click&gt;&gt;https://t.co/EdziED6ogT
#amazon #aliexpress #rt https://t.co/3EI7cBBdCy",0,2022-05-14 21:20:23+00:00,2022-05-14 21:20:23+00:00,https://twitter.com/shopshop_shop_/status/1525586850357751810,1,Angry,0
TruvybeR,"Now Playing Fay Ann Lyons @fayannlyons - Get On
TruVybe Radio  
https://t.co/MsHBDOhbnC
Download the  TruVybe Android App and IPhone App today!! #TruVybeRadio",0,2022-05-14 21:20:23+00:00,2022-05-14 21:20:23+00:00,https://twitter.com/TruvybeR/status/1525586849087082496,1,Fear,0
FINDFDD,@EzTech231 iPhone XS,0,2022-05-14 21:20:16+00:00,2022-05-14 21:20:16+00:00,https://twitter.com/FINDFDD/status/1525586821207318528,1,Happy,1
dr_tersee,How do people sincerely get affected by this iPhone android banter? I don't have money to buy a new iPhone but I can afford a new android say 30k and tweet to the same audience the iPhone user engages. I could even have more intelligent engagements than the iPhone user. https://t.co/ZbEjBeTtN1,7,2022-05-14 21:20:10+00:00,2022-05-14 21:20:10+00:00,https://twitter.com/dr_tersee/status/1525586795588636672,1,Fear,0
VoltaireDagon,"@johnniecosmos Sorry for my stupid question but 
Where does it come from? Osmosis?
I m on the pool 498 and didn’t have such apr
Btw I cannot check directly on my iphone, is there someone knowing why (blank page for https://t.co/OnvwqYi9Ur)",1,2022-05-14 21:20:02+00:00,2022-05-14 21:20:02+00:00,https://twitter.com/VoltaireDagon/status/1525586759865737217,1,Fear,0
calxtbf,@bokutodevotee Typical iPhone user /j,1,2022-05-14 21:19:57+00:00,2022-05-14 21:19:57+00:00,https://twitter.com/calxtbf/status/1525586740517412873,1,Happy,1
Akira66288822,"My uncle wey promise me bicycle if I carry first for class that year, I have promised his daughter Iphone 13 pro if she carry first for this term. E go reach everybody 😂😂😂",1,2022-05-14 21:19:52+00:00,2022-05-14 21:19:52+00:00,https://twitter.com/Akira66288822/status/1525586720267411457,1,Surprise,1
Murkked,Anyone else having an issue saving videos from @googledrive to their iphone? Says it’s exporting but then when it's done it's NOT in my photos 😞,1,2022-05-14 21:19:52+00:00,2022-05-14 21:19:52+00:00,https://twitter.com/Murkked/status/1525586718815944704,1,Surprise,1
Godzplan8,"@JojoNitq Sorry oo,Cos you don gather all your savings buy iPhone 6",4,2022-05-14 21:19:46+00:00,2022-05-14 21:19:46+00:00,https://twitter.com/Godzplan8/status/1525586692220002305,1,Sad,0
lilahslay,@its_shank @gibbydoescrack I'm sorry i only have like 1/10th of what it costs to buy an iphone rn,0,2022-05-14 21:19:40+00:00,2022-05-14 21:19:40+00:00,https://twitter.com/lilahslay/status/1525586669352755200,1,Surprise,1
Wiafe____,"iPhone cases from 13 pro max down to 8+/7+
Available at GH40, GH35 &amp; GH30

Kindly dm if interested ❤️✨ @Scripp_T

iPhone 13 Pro Max https://t.co/N5q3eFtP3o",3,2022-05-14 21:19:39+00:00,2022-05-14 21:19:39+00:00,https://twitter.com/Wiafe____/status/1525586663942103041,1,Happy,1
jordansaluja_14,"@WillRBishop If Apple ever bring USB-C to iPhone, they will market it in such a way that USB-C will look like a necessity and reason to upgrade from 14 to 15. In my personal opinion, USB will benefit every iPhone user.",3,2022-05-14 21:19:31+00:00,2022-05-14 21:19:31+00:00,https://twitter.com/jordansaluja_14/status/1525586630798585856,1,Fear,0
Josh_A_83,Just spent my overtime money fixing my piece of shit iPhone,0,2022-05-14 21:19:31+00:00,2022-05-14 21:19:31+00:00,https://twitter.com/Josh_A_83/status/1525586629837983744,1,Surprise,1
Umerrrrr1,@that20sbitch_ 10 for the iPhone hehe,0,2022-05-14 21:19:30+00:00,2022-05-14 21:19:30+00:00,https://twitter.com/Umerrrrr1/status/1525586625060814848,1,Happy,1
viasouthsideChi,"Nah, man… I need a new phone. This cracked screen killing me. Ain’t have a cracked screen since my IPhone 8. Lol, this so tacky.",0,2022-05-14 21:19:15+00:00,2022-05-14 21:19:15+00:00,https://twitter.com/viasouthsideChi/status/1525586565422014466,1,Surprise,1
swavetech_,"Pigs Spotted Over Cupertino As Apple Reportedly Tests iPhone With USB-C Ports
https://t.co/M06UrCcFNd",1,2022-05-14 21:18:33+00:00,2022-05-14 21:18:33+00:00,https://twitter.com/swavetech_/status/1525586388976128003,1,Fear,0
SwaveDigest,"Pigs Spotted Over Cupertino As Apple Reportedly Tests iPhone With USB-C Ports
https://t.co/2O8hpMmNbn",0,2022-05-14 21:18:33+00:00,2022-05-14 21:18:33+00:00,https://twitter.com/SwaveDigest/status/1525586387139014659,1,Fear,0
oluwasaintsammy,Yahoo boys don spoil all the  small small girls way dey my area....every morning they be posting themselves holding iPhone 11pro max in a hotel room 🤦🏾‍♂️ @bod_republic,2,2022-05-14 21:18:12+00:00,2022-05-14 21:18:12+00:00,https://twitter.com/oluwasaintsammy/status/1525586299289231362,1,Surprise,1
candaceincd,I'm sad... can anyone give me an iPhone 13?,2,2022-05-14 21:18:08+00:00,2022-05-14 21:18:08+00:00,https://twitter.com/candaceincd/status/1525586281773903874,1,Sad,0
benji44536400,"@jima6636 Cool I had iPhone since the 3gs then I gave the s21 a go and will never look, just for emulation that's my bag",0,2022-05-14 21:18:07+00:00,2022-05-14 21:18:07+00:00,https://twitter.com/benji44536400/status/1525586276572975104,1,Happy,1
gIossmins,@Iawndog TWITTER FOR IPHONE,1,2022-05-14 21:17:33+00:00,2022-05-14 21:17:33+00:00,https://twitter.com/gIossmins/status/1525586137875611648,1,Sad,0
jasonridgeway2,Learn how to earn a free iphone or ipad  https://t.co/6zm1aDJC1b,0,2022-05-14 21:17:23+00:00,2022-05-14 21:17:23+00:00,https://twitter.com/jasonridgeway2/status/1525586092828794881,1,Happy,1
EdwardJ08092243,#Bible verse found with Identity in Christ Daily by @RobotiCode for #Android #iPhone #Kindle. #DailyInspiration https://t.co/80hlNxZnvN,0,2022-05-14 21:17:16+00:00,2022-05-14 21:17:16+00:00,https://twitter.com/EdwardJ08092243/status/1525586062612959233,1,Angry,0
brandingflux,@Bikerbro6 @dishu1521 @UniverseIce He's talking about iphone thrash,1,2022-05-14 21:17:10+00:00,2022-05-14 21:17:10+00:00,https://twitter.com/brandingflux/status/1525586038969749504,1,Happy,1
TruvybeR,"Now Playing Machel Montano @machelmontano - Soca Kingdom
TruVybe Radio  
https://t.co/MsHBDOhbnC
Download the  TruVybe Android App and IPhone App today!! #TruVybeRadio",0,2022-05-14 21:17:02+00:00,2022-05-14 21:17:02+00:00,https://twitter.com/TruvybeR/status/1525586006623371269,1,Fear,0
deuGubFCB,@LeoVillegasMX Twitter for iphone,0,2022-05-14 21:16:37+00:00,2022-05-14 21:16:37+00:00,https://twitter.com/deuGubFCB/status/1525585902378143745,1,Sad,0
PSYCHOV3N0M,"@vedanshchn @MarkElf2204 @UniverseIce ""Twitter for iPhone"" thinking he's the target audience for Samsung Watches.

😂😂😂 https://t.co/azkglcrMzg",0,2022-05-14 21:16:36+00:00,2022-05-14 21:16:36+00:00,https://twitter.com/PSYCHOV3N0M/status/1525585895935688707,1,Surprise,1
Vee_Kardash,What’s d best keyboard to download iPhone ? #AMVCA8,1,2022-05-14 21:16:30+00:00,2022-05-14 21:16:30+00:00,https://twitter.com/Vee_Kardash/status/1525585871122092032,1,Surprise,1
silviorevelli,@profwolff The difference? Being poor 2 centuries ago means starving. Being poor now means not having the latest iPhone or Louis Vuitton. The lifestyle of a poor person of today far exceeds (under many aspects) the one of a king of two centuries ago.,0,2022-05-14 21:16:25+00:00,2022-05-14 21:16:25+00:00,https://twitter.com/silviorevelli/status/1525585849156608002,1,Sad,0
JadeSmi72331199,"Will Clouds Get in the Way for the Total Lunar Eclipse Sunday Night

From The Weather Channel iPhone App https://t.co/ru1CANzMrj https://t.co/YTyhxlzxCb",0,2022-05-14 21:16:23+00:00,2022-05-14 21:16:23+00:00,https://twitter.com/JadeSmi72331199/status/1525585843838238721,1,Happy,1
DeeMcCon,@TwoDots I’ve asked several times with no reply-does your app work anymore on the iPhone 7?  The ad for the PayPal keeps crashing on my phone.  Annoying.,0,2022-05-14 21:16:10+00:00,2022-05-14 21:16:10+00:00,https://twitter.com/DeeMcCon/status/1525585789102370816,1,Fear,0
GloriaMarketer,"Hi Friends, Apple iPhone 13 Pro Max Giveaway!!! –(2022 USA BEST iPhone Offer) ✅
If needed just Go &amp; Get a Delivery...
https://t.co/PpaEalulZD
#promax #pro #iphonegiveaway #winiphone #giveawayusa #iPhone13ProMax #Apple #13promax https://t.co/v2qdwmAgBs",1,2022-05-14 21:16:08+00:00,2022-05-14 21:16:08+00:00,https://twitter.com/GloriaMarketer/status/1525585780588318720,1,Happy,1
CaribMarie,Oh wow ! That’s so true. I always wondered why ppl were confused. I loved going out of my way to help people we started using the notes pad in the iPhone to talk to customers and help they shop https://t.co/HexBVd8tig,0,2022-05-14 21:16:02+00:00,2022-05-14 21:16:02+00:00,https://twitter.com/CaribMarie/status/1525585755166359552,1,Surprise,1
JimReaper1776,@GGFrangelico @Rightwinger45 I heard it is on Android as ofyesterday. But i seen it on twitter so idk. Im not on it and iphone so i truly dont know. Why’d i even comment,1,2022-05-14 21:15:57+00:00,2022-05-14 21:15:57+00:00,https://twitter.com/JimReaper1776/status/1525585732974260224,1,Sad,0
lagosherald_ng,Compared: Apple 2022 iPhone SE vs Google Pixel 6a https://t.co/3PCoLIz6PQ,0,2022-05-14 21:15:56+00:00,2022-05-14 21:15:56+00:00,https://twitter.com/lagosherald_ng/status/1525585729186840576,1,Happy,1
KungFuGadgetsu,My Pixel 6 and S22 camera quality looks horrible on TikTok and Instagram it's not even funny 🤣🤣🤣 Really need that iPhone 14 to come out 😭,93,2022-05-14 21:15:51+00:00,2022-05-14 21:15:51+00:00,https://twitter.com/KungFuGadgetsu/status/1525585710262140930,1,Surprise,1
KhaliMac,"iPhone pic vs Professional pic
This was satisfying to put side by side haha https://t.co/jggs46QCUk",3,2022-05-14 21:15:46+00:00,2022-05-14 21:15:46+00:00,https://twitter.com/KhaliMac/status/1525585685670899714,1,Sad,0
MuziDuma_,@anelemsomi Haska! You still gonna need an iPhone to take a picture of that stable marriage 😂,0,2022-05-14 21:15:41+00:00,2022-05-14 21:15:41+00:00,https://twitter.com/MuziDuma_/status/1525585667073392641,1,Sad,0
fullsunbigwin_,MANIFESTING IPHONE 12⚡,0,2022-05-14 21:15:40+00:00,2022-05-14 21:15:40+00:00,https://twitter.com/fullsunbigwin_/status/1525585661301911552,1,Fear,0
rpattersonlaw,"Your Call: I really hope this iPhone 14 price rumor is false — here's why (Well, because I plan on buying one…I’m due…) https://t.co/7tqKFLdzaS",0,2022-05-14 21:15:34+00:00,2022-05-14 21:15:34+00:00,https://twitter.com/rpattersonlaw/status/1525585637302276103,1,Surprise,1
SamagameC,Don’t buy an iPhone in Russia https://t.co/r3jRPhyrod,0,2022-05-14 21:15:10+00:00,2022-05-14 21:15:10+00:00,https://twitter.com/SamagameC/status/1525585534415953920,1,Happy,1
Wicked_Jynx,"I just received a gift from iiPlagueWolfii via Throne Gifts: Adjustable Cell Phone Stand, OMOTON C2 Aluminum Desktop Phone Holder Dock Compatible with iPhone 11 Pro Max Xs XR 8 Plus 7 6, Samsung Galaxy, Google. Thank you! https://t.co/VgFUpZYzdx #Wishlist #Throne https://t.co/SHzwPBdbna",0,2022-05-14 21:14:58+00:00,2022-05-14 21:14:58+00:00,https://twitter.com/Wicked_Jynx/status/1525585486579912706,1,Happy,1
shannonlevijr,finally. this is all i needed an iphone for. https://t.co/OdePLLRqKW https://t.co/uqhEFRWJQ1,2,2022-05-14 21:14:56+00:00,2022-05-14 21:14:56+00:00,https://twitter.com/shannonlevijr/status/1525585479235674112,1,Fear,0
FashionSenior,"Very soon the pressure won't be about iPhone &amp; who drips. The pressure will be who got a nice home, stable marriage &amp; happy family. Actually we are moving there very soon. @GovUganda  olemwa never give up @HEBobiwine @NUP_Ug @PPWF_Ug https://t.co/2xfUzBommO",1,2022-05-14 21:14:53+00:00,2022-05-14 21:14:53+00:00,https://twitter.com/FashionSenior/status/1525585464111022082,1,Happy,1
sanjeevrana02,"AH Military Grade Cell Phone Pouch Tactical Clip Holster Holder w/ Belt Loop for iPhone 8 Plus 11 12 Pro Max, S20 Plus Nylon Canvas Construction Cell Phone Holsters Fits Cell Phone w/ Otterbox (Large) Review https://t.co/vE0tqoAL3j",0,2022-05-14 21:14:37+00:00,2022-05-14 21:14:37+00:00,https://twitter.com/sanjeevrana02/status/1525585396997967876,1,Happy,1
DonMalo__,Nah this iPhone 13 gonna have me acting nasty,0,2022-05-14 21:14:35+00:00,2022-05-14 21:14:35+00:00,https://twitter.com/DonMalo__/status/1525585391205728257,1,Happy,1
etherside,"After a lovely, sunny morning out, and a great lunch, I’m digging into the new memoir by Tony Fadell, the creator of the iPod, iPhone and Nest.  Really good so far. Recommended. https://t.co/owoQZdB5fG",1,2022-05-14 21:14:26+00:00,2022-05-14 21:14:26+00:00,https://twitter.com/etherside/status/1525585353075134464,1,Happy,1
57Ives,@SartorialThug I'm sure I've seen a few of them coming out of a nice hotel with the newest iPhone and new trainers on,0,2022-05-14 21:14:24+00:00,2022-05-14 21:14:24+00:00,https://twitter.com/57Ives/status/1525585345261232128,1,Happy,1
MudkipOnYT,"@analgerbil @rockleaks @yabhishekhd @GetlaPrasad @playfuldroid @rudhranandu @mi_konstantin @letsgodigitalNL @MajinBuOfficial @hereYashRaj @EqualLeaks The only one I don’t really think looks weird is the S22 Ultra’s, I don’t like the design of it as much as the S21 Ultra’s tho. All in all however, I still like the iPhone’s better than the others, not too flashy but also not boring, it’s a balance.",1,2022-05-14 21:14:23+00:00,2022-05-14 21:14:23+00:00,https://twitter.com/MudkipOnYT/status/1525585337459822594,1,Surprise,1
evanf123456,@BMACadelic The way everything interacts with each product the seamless pairing of AirPods answer text on Mac and iPad without iPhone and texting on Apple Watch everything works like you would expect that’s what I love,0,2022-05-14 21:14:21+00:00,2022-05-14 21:14:21+00:00,https://twitter.com/evanf123456/status/1525585329272639496,1,Fear,0
enrichingmyass,@FlaggedForDepot How much can a shit watered down iPhone 7 really go up for though 😂,1,2022-05-14 21:14:19+00:00,2022-05-14 21:14:19+00:00,https://twitter.com/enrichingmyass/status/1525585324075778060,1,Surprise,1
yareunot,Dear @Apple I can’t imagine that by now no one has asked for a long-press Wi-Fi/Bluetooth full off option in the swipe controls area. Some of us don’t like soft-off options that auto activate “tomorrow” or passively “listen” for device activation (eg airpods) #iPhone #featurefix,0,2022-05-14 21:14:06+00:00,2022-05-14 21:14:06+00:00,https://twitter.com/yareunot/status/1525585269046452224,1,Surprise,1
somedaybitch,I just bought a new charger for my iphone with 6 meter tall so i could lay down on my left side while still my phone is charging,0,2022-05-14 21:14:01+00:00,2022-05-14 21:14:01+00:00,https://twitter.com/somedaybitch/status/1525585246569259008,1,Happy,1
LR_Cadyz,@crypto_gauntlet @brattastic99 Nope. I had iPhone yrs ago. Never again.,1,2022-05-14 21:13:54+00:00,2022-05-14 21:13:54+00:00,https://twitter.com/LR_Cadyz/status/1525585216626122752,1,Happy,1
samdy_Dirahams,@Naija_PR iPhone 11,1,2022-05-14 21:13:48+00:00,2022-05-14 21:13:48+00:00,https://twitter.com/samdy_Dirahams/status/1525585190239850501,0,Happy,1
SAEED39,"If you have iPhone you know it bette, idiot https://t.co/d6TqFfueG0",0,2022-05-14 21:13:33+00:00,2022-05-14 21:13:33+00:00,https://twitter.com/SAEED39/status/1525585129393074178,1,Happy,1
spic_viper,"@Cecil_234 I dunno if I can even do that, tbh. That iphone is positively *ancient*. I don't think even the ituned app recognizes it anymore. But I'll still give it a try...in a few months when looking at those pics and videos isn't a so much of a soul-destroying activity.",1,2022-05-14 21:13:30+00:00,2022-05-14 21:13:30+00:00,https://twitter.com/spic_viper/status/1525585115623063552,1,Sad,0
dynamicportrai1,An embarrassing dynamic portrait of #iPhone user #liquidart https://t.co/BvmWdp46VL,0,2022-05-14 21:13:20+00:00,2022-05-14 21:13:20+00:00,https://twitter.com/dynamicportrai1/status/1525585075772960769,1,Fear,0
DoftWT,"So after 13 years &amp; 300k km of owning a 2009 Prius, I discover that there is a jack into which I can plug my iPhone to listen to musics, books, GPS etc. All I needed was a short adaptor. Now I hope the car, the phone, &amp; me have a similar lifespan.",3,2022-05-14 21:13:07+00:00,2022-05-14 21:13:07+00:00,https://twitter.com/DoftWT/status/1525585018655055873,1,Angry,0
MacHashNews,Compared: Apple 2022 iPhone SE vs Google Pixel 6a https://t.co/JWtReIllwC $AAPL https://t.co/D3fxfNWuy8,0,2022-05-14 21:13:06+00:00,2022-05-14 21:13:06+00:00,https://twitter.com/MacHashNews/status/1525585016171819008,1,Happy,1
queen__tildah,@IPhone_nyame Thank You!,1,2022-05-14 21:13:05+00:00,2022-05-14 21:13:05+00:00,https://twitter.com/queen__tildah/status/1525585012078395393,1,Happy,1
LR_Cadyz,@brattastic99 I have android. Still waiting.  Don't like iPhone.,0,2022-05-14 21:13:03+00:00,2022-05-14 21:13:03+00:00,https://twitter.com/LR_Cadyz/status/1525585001693253636,1,Angry,0
Incretech,Your iPhone and iPad Could Be Your Next Subscription https://t.co/zAReDNP0R9,0,2022-05-14 21:13:01+00:00,2022-05-14 21:13:01+00:00,https://twitter.com/Incretech/status/1525584994407702543,1,Happy,1
a_dharmmie,"Me: Hafa my guy you don see your jamb score?
My guy: Yes bro
Me: What's it
My guy: iPhone X UK used no face ID
Me: Oh... 140 https://t.co/Sta8RJI4D4",3,2022-05-14 21:13:00+00:00,2022-05-14 21:13:00+00:00,https://twitter.com/a_dharmmie/status/1525584992331567104,1,Angry,0
myceliumsplease,"@lordrooneyy I literally don’t know anyone who cares about the latest iPhone anymore, and PEI has such shit borderline nonexistent public transportation that having a car is basically a necessity. Fuck all these people who have this “everyone should suffer” mentality.",18,2022-05-14 21:12:43+00:00,2022-05-14 21:12:43+00:00,https://twitter.com/myceliumsplease/status/1525584920789278720,1,Happy,1
NolanOBrien,Some iPhone shots 📸 from camping 🏕 https://t.co/EyGPqBZNPv,18,2022-05-14 21:12:43+00:00,2022-05-14 21:12:43+00:00,https://twitter.com/NolanOBrien/status/1525584919849644032,1,Fear,0
kakaofanatiker,@odybeatfanN95 Yea... iPod Touches support them (using VLC or other apps) but I tried to put some on an old iPhone and needed to convert it to ALAC first,2,2022-05-14 21:12:36+00:00,2022-05-14 21:12:36+00:00,https://twitter.com/kakaofanatiker/status/1525584890112131073,1,Sad,0
alsojackie,The camera quality on my iPhone 13 is crazy,1,2022-05-14 21:12:35+00:00,2022-05-14 21:12:35+00:00,https://twitter.com/alsojackie/status/1525584888010784774,1,Fear,0
haleydirtysoul,@Iawndog TWITTER FOR IPHONE,1,2022-05-14 21:12:33+00:00,2022-05-14 21:12:33+00:00,https://twitter.com/haleydirtysoul/status/1525584879093796868,1,Sad,0
TruvybeR,"Now Playing Ding Dong &amp; Mr Killa ft Dan Evens &amp; ZJ Sparks - Run Up and Down 
TruVybe Radio  
https://t.co/MsHBDOhbnC
Download the  TruVybe Android App and IPhone App today!! #TruVybeRadio",0,2022-05-14 21:12:30+00:00,2022-05-14 21:12:30+00:00,https://twitter.com/TruvybeR/status/1525584864057204737,1,Fear,0
tangible_uno,My lil cousin gotta iphone n he want my number lmao,1,2022-05-14 21:12:11+00:00,2022-05-14 21:12:11+00:00,https://twitter.com/tangible_uno/status/1525584783790813187,1,Fear,0
SACellPhonesPro,Case Mate iPhone X iPhone Xs Karat Petals Hard Snap Case Cover – Rose Gold #eBay🇺🇸 https://t.co/pgKfSlDMKv,0,2022-05-14 21:12:07+00:00,2022-05-14 21:12:07+00:00,https://twitter.com/SACellPhonesPro/status/1525584766648598528,1,Angry,0
Adwatman,20D Curved Edge Protective Glass for iPhone #ios #pro #appletrinidad https://t.co/J5Z5P7zOiz https://t.co/JPMo4ZzjZL,0,2022-05-14 21:12:04+00:00,2022-05-14 21:12:04+00:00,https://twitter.com/Adwatman/status/1525584756477464576,1,Happy,1
AppleSupport,"@naughtynorm11 Thanks for reaching out. We want to help. When you mention that your iPhone is not ringing with an incoming call, is the call being routed to voicemail immediately or does the call code through but without an audible notification?",0,2022-05-14 21:11:57+00:00,2022-05-14 21:11:57+00:00,https://twitter.com/AppleSupport/status/1525584728497201160,1,Surprise,1
koralatov,"@RobPajamas Apple Lossless on a NAS, synced to your iPhone.",0,2022-05-14 21:11:37+00:00,2022-05-14 21:11:37+00:00,https://twitter.com/koralatov/status/1525584641318584330,1,Happy,1
